SITE_ID,YEAR,VISIT_NO,XBKA,XUN,XBKF_W,XBKF_H,XINC_H,XPCM,XPCMG,XPMG,XPMGH,XPMGW,XCL,XGB,XC,XG,XCMW,XCMGW,PCAN_C,XCDENBK,XCDENMID,XEMBED,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_UCB,XFC_RCK,XFC_HUM,XFC_ALL,XFC_NAT,XFC_BIG,W1_HALL,W1_HNOAG,W1_HAG,W1H_WALL,W1H_PIPE,LSUB_DMM,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,REACHLEN,XSLOPE,XDEPTH,RPGT75,RPGT100,RPMXDEP,RPXAREA,RP100,PCT_FN,PCT_SA,PCT_HP,PCT_RC,PCT_SAFN,PCT_SFGF,PCT_BIGR,PCT_BDRK,PCT_ORG,LSUBD_SD,V1W_MSQ,V4W_MSQ,V1TM100,V4TM100,SINU,SDDEPTH,XWIDTH,XWXD,XWD_RAT,SDWXD,PCT_FA,PCT_FAST,PCT_SLOW,PCT_POOL,PCT_DRS,PCT_SIDE,SAMPLED 
WWAP99-0521,2000,1,41.18181818,0.018181818,6.845454546,1.254545455,1.518181818,1,1,1,1,1,0.269318182,0.047727273,0.4375,0.697727273,0.614772727,0.7375,0,93.5828877,95.32085562,65.36363636,0.045454546,0.140909091,0.095454546,0.152272727,0.195454546,0.054545455,0,0,0.497727273,0.497727273,0.15,0.060609091,0.060609091,0,0,0,-0.176814323,1.579404109,-1.756218432,1.967063797,-2.14387812,149,1.05,52.78666667,5,4,200.0275,7.114108333,42.97112416,11.42857143,40,0,0,51.42857143,60.95238095,14.28571429,0,22.85714286,1.141884479,0.031952815,0.014944517,22.15637584,10.23020134,1.301554434,34.74288816,4.455,3.1184,18.12592589,3.017908049,0,12.66666667,87.33333333,83.33333333,0,3.333333333,YES 
WWAP99-0522,2000,1,43.54545455,0.009090909,6.436363636,0.618181818,4.181818182,1,1,1,1,1,0.043181818,0.059090909,0.4375,0.715909091,0.782954546,0.938636364,0.045454546,89.30481283,66.17647059,61.07272727,0.05,0.059090909,0.086363636,0.195454546,0.195454546,0.018181818,0,0,0.495454546,0.495454546,0.104545455,2.730904978,1.405145887,1.325759091,0,0,0.662505336,1.28640145,-0.623896114,1.658602651,-0.996097315,149,0.9,31.36666667,0,0,70.995,2.068147469,16.65622123,2.857142857,28.57142857,0,0,31.42857143,51.42857143,40.95238095,0,7.619047619,1.029812016,0.013121753,0.003035396,11.7261745,1.953691275,1.125452659,16.57053934,3.98,1.25715,15.47783418,0.756181075,0,62,38,23.33333333,0,0,YES 
WWYP99-0501,2000,1,45.54545455,0,2.463636364,0.5,0.5,0.681818182,0.681818182,0.818181818,0.181818182,0.772727273,0,0.548863636,0.079545455,0.634090909,0.331818182,0.602272727,0.545454546,76.47058824,67.37967914,28.22222222,0,0,0.022727273,0.059090909,0.156818182,0.009090909,0.05,0,0.297727273,0.297727273,0.081818182,0,0,0,0,0,2.475179302,2.255214784,0.219964518,2.708108373,-0.232929071,149,12.37,21.24,1,0,93.3625,0.343180337,8.752250209,0,3.296703297,0,0,3.296703297,13.18681319,86.81318681,43.95604396,0,1.251812901,0.011125585,0.007930112,2.740939597,1.953691275,1.153753841,17.93264056,0.938888889,0.168166667,6.846486204,0.125275813,4,58.66666667,41.33333333,41.33333333,0,0,YES 
WWYP99-0504,2000,1,15.36363636,0,8.411111111,0.5,0.5,0.181818182,0.181818182,0.954545455,0.727272727,0.818181818,0.075,0.253409091,0.107954546,0.568181818,0.396590909,0.621590909,0.136363636,49.46524064,35.82887701,84.36363636,0.031818182,0.243181818,0.004545455,0.104545455,0.081818182,0,0.05,0,0.240909091,0.240909091,0.054545455,0.242436364,0,0.242436364,0,0,-0.693076798,1.968972765,-2.662049563,2.137973074,-2.831049872,218,2.42,56.16513762,1,0,86.2,3.606357143,23.16009174,62.85714286,0.952380952,0,0,63.80952381,65.71428571,31.42857143,0,1.904761905,1.961265826,0.000608631,0,0.511926606,0,1.233298416,31.04373073,8.85,6.6926,14.99830662,9.774872375,0,0,100,100,0,0,YES 
WWYP99-0506,2000,1,64.125,0.02375,6.9,0.3875,0.3875,0,0,0,0,0,0,0.009375,0,0.925,0,0.05,0,10.29411765,0,47.5,0.09375,0.04375,0,0,0.0375,0.0375,0.30625,0,0.38125,0.38125,0.34375,0,0,0,0,0,1.934612221,1.59232668,0.342285541,1.742372883,0.192239338,126.4,1.4,40.78571429,1,1,120.96,4.617440912,21.91823218,1.333333333,9.333333333,0,0,10.66666667,16,84,0,0,1.132125439,0,0,0,0,1.225037292,33.53427529,5.473333333,2.580357143,20.37929365,4.68303627,0,61.42857143,38.57142857,38.57142857,0,0,YES 
WWYP99-0508,2000,1,61.36363636,0.01,4.1,0.754545455,3.118181818,0,0,1,1,1,0,0.575,0,0.586363636,0.25,0.409090909,0,73.26203209,20.18716578,72.18181818,0.104545455,0.05,0.004545455,0.090909091,0.206818182,0.204545455,0,0,0.506818182,0.506818182,0.209090909,1.83335,0.33335,1.5,0,0,0.029246872,0.809252503,-0.78000563,1.457979283,-1.428732411,149,0.47,20.02,0,0,34.2875,0.553077164,6.310276363,23.80952381,2.857142857,0,0,26.66666667,99.04761905,0,0,0.952380952,1.226690519,0,0,0,0,1.332004958,6.747079905,1.57,0.3187,8.435409602,0.12154579,0,66.66666667,33.33333333,20,0,0,YES 
WWYP99-0509,2000,1,93.90909091,0.115,1.918181818,0.436363636,0.436363636,1,1,1,1,0.818181818,0.077272727,0.090909091,0.292045455,0.857954546,0.353409091,0.460227273,0.227272727,87.70053476,79.67914439,42.03125,0.004545455,0.236363636,0,0.165909091,0.484090909,0.152272727,0.111363636,0,0.913636364,0.913636364,0.263636364,0.772745455,0.772745455,0,0,0,0.600777254,0.485560334,0.115216919,1.168859869,-0.568082615,223.5,0.433,10.31292517,0,0,16.31525,0.368877214,3.961097597,11.47540984,21.31147541,0,0,32.78688525,55.73770492,37.70491803,0,4.918032787,1.403366333,0.001254917,0,2.315436242,0,1.028703858,4.523610392,0.863157895,0.08731579,9.943609023,0.047756387,2.721088435,34.69387755,64.62585034,48.29931973,0.680272109,0,YES 
WWYP99-0511,2000,1,50.68181818,0,6.772727273,0.854545455,0.854545455,0.5,0.5,1,1,0.545454546,0.040909091,0.276136364,0.065909091,0.439772727,0.129545455,0.215909091,0.090909091,36.09625668,9.625668449,44.72727273,0,0.009090909,0.234090909,0.215909091,0.077272727,0.022727273,0.147727273,0,0.697727273,0.697727273,0.404545455,0,0,0,0,0,1.351384227,1.805479109,-0.454094882,2.503750767,-1.15236654,149,4.8,19.43333333,0,0,35.36,0.22991171,4.783397983,11.42857143,0.952380952,0,0,12.38095238,25.71428571,71.42857143,6.666666667,2.857142857,1.472335631,0.015469664,0.002884645,14.35369128,1.953691275,1.082969326,7.15543316,3.684210526,0.781789474,20.05048456,0.896622588,1.333333333,72,28,26.66666667,0,0,YES 
WWYP99-0515,2000,1,48.59090909,0.068181818,4.445454546,0.331818182,0.963636364,0.772727273,0.772727273,1,0.454545455,0.954545455,0.013636364,0.059090909,0.161363636,0.963636364,0.570454546,0.8375,0.045454546,85.29411765,56.68449198,71.09090909,0,0.009090909,0.018181818,0.095454546,0.177272727,0.081818182,0.195454546,0,0.568181818,0.568181818,0.295454546,1.159090909,0,1.159090909,0,0,0.885248751,1.715413058,-0.830164307,1.986465864,-1.101217114,148.5,2.59,29.27,0,0,45.0925,0.43231875,6.113598485,7.619047619,33.33333333,0,0,40.95238095,49.52380952,48.57142857,0,1.904761905,1.593912838,0.008513217,0.004409604,4.74949495,1.96026936,1.159037082,9.037357932,3.265,0.9155,12.66372754,0.22454199,0,62,38,12,0,3,YES 
WWYP99-0516,2000,1,51.95454546,0.027272727,3.254545455,0.409090909,0.409090909,0,0,1,0.909090909,0.363636364,0,0.092045455,0,0.794318182,0.126136364,0.2125,0,22.99465241,2.272727273,98.54545455,0.031818182,0.513636364,0,0.009090909,0.045454546,0.040909091,0,0,0.095454546,0.095454546,0.040909091,2,0.5,1.5,0,0,-1.87573193,1.300830428,-3.176562358,1.744152041,-3.619883971,163.9,1.45,20.12666667,0,0,28.28475,0.404030484,5.176717615,91.42857143,1.904761905,0,0,93.33333333,99.04761905,0.952380952,0,0,0.800164465,0,0,0,0,1.43102846,6.146201606,1.725,0.35175,9.068260435,0.09059736,0,1.333333333,98.66666667,2.666666667,0,0,YES 
WWYP99-0524,2000,1,21.90909091,0.007272727,25.64545455,1.236363636,2.031818182,0,0,0.636363636,0.363636364,0.545454546,0,0.7,0,0.218181818,0.040909091,0.075,0,20.05347594,0,80.81818182,0.004545455,0.027272727,0,0.009090909,0.018181818,0.009090909,0,0,0.036363636,0.036363636,0.009090909,1.196972727,0,1.196972727,0,0,-0.114727478,0.741189128,-0.855916605,1.367230784,-1.481958262,314,0.241,33.37962963,1,0,94.5016,4.98943548,15.88992191,9.523809524,59.04761905,1.904761905,0,68.57142857,89.52380952,8.571428571,0,0,1.062171558,0.000136601,0,0.350318471,0,1.042675408,20.66407673,9.6,2.73215,42.97750003,1.185425452,0,18.51851852,81.48148148,52.77777778,0,0,YES 
WWYP99-0525,2000,1,32.90909091,0.027272727,10.48181818,0.545454546,1.881818182,0,0,0.909090909,0.136363636,0.863636364,0,0.1875,0,0.842045455,0.405681818,0.770454546,0,42.78074866,0.13368984,87.63636364,0,0.036363636,0,0.004545455,0.018181818,0.009090909,0,0,0.031818182,0.031818182,0.009090909,1.090918182,0.121218182,0.9697,0,0,-0.470739437,1.080546366,-1.551285803,1.58018151,-2.050920946,198,0.78,22.53,0,0,28.59,0.697575797,5.636976134,33.33333333,38.0952381,0,0,71.42857143,78.0952381,21.90476191,0,0,1.414239813,0.001260962,0.001205069,1.321717172,1.263131313,1.185822725,7.960070808,6.555,1.46265,31.68974597,0.64213962,0,29,71,53,0,35,YES 
WWYP99-0526,2000,1,34.22727273,0.036363636,11.34545455,0.672727273,0.986363636,0.714285714,0.714285714,1,0.619047619,1,0.006818182,0.571590909,0.059090909,0.463636364,0.313636364,0.526136364,0,64.97326203,40.10695187,30,0,0,0.004545455,0.045454546,0.009090909,0.05,0.425,0,0.534090909,0.534090909,0.479545455,0.363654546,0.030304546,0.33335,0,0,2.231551778,1.949721568,0.28183021,2.439656031,-0.208104253,160,4.35,29.89108911,0,0,36.204,0.280289071,4.5546974,0.952380952,0.952380952,0,0,1.904761905,7.619047619,92.38095238,0,0,0.859845601,0.001253806,0,1.945,0,1.064380272,8.434335765,5.076190476,1.555476191,17.80704012,0.869259965,0,51.48514852,48.51485149,23.76237624,0,3.96039604,YES 
WWYP99-0530,2000,1,64.81818182,0.027272727,1.236363636,0.4,0.427272727,0.045454546,0.045454546,0.772727273,0.318181818,0.772727273,0,0.038636364,0.002272727,0.922727273,0.243181818,0.440909091,0.045454546,74.06417112,58.42245989,83.90909091,0,0.079545455,0.004545455,0.215909091,0.525,0.2,0.077272727,0,1.022727273,1.022727273,0.281818182,1.295454546,0.068181818,1.227272727,0,0,-0.600978653,1.394160912,-1.995139566,2.134495082,-2.735473736,149,4.355555556,8.306666667,0,0,26.72085516,0.122133443,2.623000107,28.84615385,52.88461539,0,0,81.73076923,91.34615385,8.653846154,0,0,1.22070667,0,0,0,0,1.335967522,7.071966271,0.6625,0.06355,11.74235209,0.082916239,0,56.75675676,43.24324324,43.24324324,0,0,YES 
WWYP99-0531,2000,1,17.95454546,0.005909091,244.9090909,1.172727273,1.6,0.136363636,0.136363636,0.363636364,0.363636364,0.363636364,0,0.4,0.006818182,0.284090909,0.147727273,0.3125,0,12.56684492,0,100,0,0,0.004545455,0.045454546,0.018181818,0.013636364,0,0,0.081818182,0.081818182,0.018181818,0.909122727,0.33335,0.575772727,0,0,-0.634983062,0.355152071,-0.990135133,1.012606774,-1.647589836,320,0.113,29.26732673,1,0,80.47454675,2.881552815,13.50727882,10.47619048,88.57142857,0,0,99.04761905,99.04761905,0,0,0,0.510060233,0.000185133,3.71439E-05,4.9734375,0.9096875,1.295659216,18.74187349,14.30952381,3.838904762,67.42477824,2.477549594,0,0,100,50.49504951,0,44.55445545,YES 
WWYP99-0533,2000,1,63.09090909,0.122727273,7.072727273,0.486363636,0.781818182,0.863636364,0.857142857,1,1,0.80952381,0.038636364,0.301136364,0.077272727,0.7125,0.156818182,0.254545455,0.863636364,78.60962567,48.93048128,34.90909091,0.004545455,0.013636364,0.036363636,0.05,0.022727273,0.059090909,0.272727273,0,0.440909091,0.440909091,0.368181818,0.068181818,0.068181818,0,0,0,1.677382501,1.813795867,-0.136413366,2.192749853,-0.515367352,200,3.0555,31.11881188,0,0,37.76632979,0.348781714,4.534162288,0.952380952,7.619047619,0.952380952,0,8.571428571,24.76190476,73.33333333,0,0.952380952,1.025264396,0.003758805,0,3.3575,0,1.048825025,8.885141674,5.60952381,1.916,18.0856956,0.623998878,0,63.36633663,36.63366337,7.920792079,0,14.85148515,YES 
WWYP99-0535,2000,1,86.36363636,0.145454546,3.718181818,0.42,0.529090909,0.047619048,0.047619048,0.952380952,0.952380952,0.952380952,0,0.047727273,0.002272727,0.840909091,0.320454546,0.7125,0,90.37433155,49.86631016,82.72727273,0.070454546,0.059090909,0,0.131818182,0.306818182,0.040909091,0.004545455,0,0.484090909,0.484090909,0.045454546,1,0,1,0,0,-0.085178184,1.643589561,-1.728767745,1.62007522,-1.705253403,162.8,0.865,74.2818792,2,1,113.890375,24.89571929,45.8766326,54.28571429,3.80952381,14.28571429,0,58.0952381,60,25.71428571,0.952380952,0,2.376451132,0.000191634,0,0.071253071,0,1.571090426,22.73884655,3.235,2.2871,5.446279088,0.8952846,0,5.369127517,94.63087248,82.55033557,0,0,YES 
WWYP99-0538,2000,1,50.22727273,0.040909091,6.072727273,0.363636364,0.536363636,0,0,0.954545455,0.954545455,0.818181818,0,0.069318182,0,0.717045455,0.146590909,0.343181818,0,68.62745098,8.689839572,43.72727273,0.397727273,0.009090909,0,0.009090909,0.045454546,0.018181818,0,0,0.072727273,0.072727273,0.018181818,1.68185,0.68185,1,0,0,1.614579305,1.459910768,0.154668537,1.856425553,-0.241846248,253.3,1.95,21.58666667,0,0,57.90175,0.390311699,4.16044843,7.692307692,0,0,0,7.692307692,7.692307692,92.30769231,1.923076923,0,1.144179685,0,0,0.045795499,0,1.182886277,10.05834434,4.825,1.0944,28.01293074,0.619088753,0,57.33333333,42.66666667,6.666666667,0,14.66666667,YES 
WWYP99-0540,2000,1,97.72727273,0.082727273,2.3,0.436363636,0.436363636,0,0,0.761904762,0.714285714,0.045454546,0,0.155681818,0,0.2125,0.002272727,0.006818182,0,77.27272727,17.9144385,74.72727273,0.095454546,0.259090909,0.004545455,0.004545455,0.05,0.147727273,0,0,0.206818182,0.206818182,0.152272727,1,0,1,0,0,-1.125392912,2.010345321,-3.135738233,2.262786224,-3.388179136,149,3.7,40.40666667,0,0,65.94678363,0.788907948,11.64830527,66.66666667,5.714285714,0,0,72.38095238,86.66666667,13.33333333,0,0,1.455824673,0.000676977,0,0.155704698,0,1.016348515,17.3534503,1.655,0.6595,4.872618053,0.236986453,0,29.33333333,70.66666667,35.33333333,0,0,YES 
WAZP99-0632,2001,1,41.04545455,0.05,16.43636364,1.82,1.690909091,0.636363636,0.636363636,0.954545455,0.363636364,0.863636364,0.045454546,0.376136364,0.102272727,0.373863636,0.314772727,0.538636364,0.136363636,70.58823529,25.80213904,53.90909091,0,0.013636364,0.013636364,0.031818182,0.152272727,0.018181818,0.331818182,0,0.547727273,0.547727273,0.363636364,0.348486364,0.348486364,0,0,0,1.310788615,1.827520385,-0.51673177,2.328535796,-1.017747181,305.2,1.42,69.11009174,3,2,155.39,9.709196,31.81256881,20,10.47619048,0,0,30.47619048,38.0952381,61.90476191,15.23809524,0,2.094370708,0.001203259,0.000997134,2.113368283,1.638925295,1.475587263,43.14152838,7.73,4.721263158,16.41818334,3.616233489,0,35.23809524,64.76190476,47.61904762,0,9.090909091,YES 
WAZP99-0639,2001,1,18.45454546,0.045909091,19.09090909,1.040909091,1.718181818,0.181818182,0.181818182,0.318181818,0,0.136363636,0.05,0.073863636,0.063636364,0.759090909,0.088636364,0.097727273,0.227272727,27.54010695,9.49197861,82,0,0.031818182,0.009090909,0,0.013636364,0.118181818,0.068181818,0.004545455,0.213636364,0.209090909,0.2,0.569486948,0.186151948,0.383335,0,0,-0.120040128,1.035290355,-1.155330483,1.712430007,-1.832470135,149,0.67,23.63333333,0,0,52.9875,1.902482776,15.32200894,40,4.761904762,0,0,44.76190476,66.66666667,33.33333333,0,0,1.739163291,0.000142729,0,0.272483222,0,1.166714893,13.80419967,1.7675,0.4763,11.95065565,0.389968298,0,31.33333333,68.66666667,58,0,1.342281879,YES 
WAZP99-0645,2001,1,19.36363636,0.0125,10.95454546,3.154545455,3.154545455,0.090909091,0.090909091,0.681818182,0.227272727,0.636363636,0.026136364,0.013636364,0.0375,0.739772727,0.221590909,0.392045455,0,37.43315508,19.78609626,93.81818182,0.009090909,0.093181818,0,0.115909091,0.068181818,0.027272727,0,0,0.211363636,0.211363636,0.027272727,2.295481818,0.863663636,1.431818182,0.068181818,0.068181818,-1.635913881,0.730927425,-2.366841306,1.9217618,-3.557675681,149,0.372,21.12,0,0,31.444,0.893300865,7.79390016,80,6.666666667,0,0,86.66666667,94.28571429,3.80952381,0,1.904761905,1.055936331,0.005207608,0,6.07114094,0,1.214284888,7.510100581,2.078947368,0.43331579,12.21997463,0.208809071,0,5.369127517,94.63087248,14.09395973,0,0.666666667,YES 
WAZP99-0648,2001,1,8.2,0,27.2,0.8,0.8,0.181818182,0.181818182,0.75,0.416666667,0.666666667,0,0.195833333,0.029166667,0.566666667,0.133333333,0.2,0,18.82352941,4.117647059,59.6,0.008333333,0.620833333,0.008333333,0.008333333,0.141666667,0.016666667,0.041666667,0.145833333,0.3625,0.216666667,0.2125,2.000066667,2.000066667,0,0.500008333,0.31945,2.136722868,0.470296068,1.6664268,0.912737847,1.223985021,189,0.12,35.92727273,1,1,184.425,6.157774716,16.2904093,6,0,0,0,6,6,94,0,0,1.184679636,0.000635115,0,1.81957672,0,1.001805508,25.60877638,9.62,2.8979,34.43101209,0.725039532,0,40,60,3.636363636,0,0,YES 
WAZP99-0649,2001,1,28.27272727,0,44.09090909,1.809090909,1.809090909,0,0,0.590909091,0.227272727,0.590909091,0,0.806818182,0,0.1625,0.075,0.203409091,0,33.95721925,0,74.45454546,0.129545455,0.106818182,0,0.004545455,0.004545455,0,0.179545455,0,0.188636364,0.188636364,0.179545455,0.272727273,0.068181818,0.204545455,0,0,0.79948032,1.288387053,-0.488906733,1.608050755,-0.808570435,392.4,0.29,97.79090909,2,2,327.842,48.751326,74.54331193,1.904761905,55.23809524,0,0,57.14285714,60,40,15.23809524,0,1.67706817,3.35E-06,0,0.280326198,0,1.054109929,83.89979776,19.445,19.36895,50.49622046,19.03109384,0,19.19191919,80.80808081,80.80808081,0,9.090909091,YES 
WAZP99-0653,2001,1,14.5,0,13.81818182,1.090909091,1.090909091,0,0,0.428571429,0.047619048,0.333333333,0,0.788095238,0,0.185714286,0.056818182,0.152272727,0,22.45989305,13.5026738,76.81818182,0.129545455,0.045454546,0,0,0.004545455,0,0.225,0,0.229545455,0.229545455,0.225,1.772740909,0.272740909,1.5,0,0,0.671672755,0.770734074,-0.099061319,1.909839632,-1.238166878,149,1.03,8.36,0,0,17.16037216,0.131132017,2.288209693,14.28571429,19.04761905,0,0,33.33333333,45.71428571,54.28571429,0,0,1.449850046,0,0,0,0,1.212933979,3.520372159,2.23,0.182,33.89085914,0.064233947,0,73.33333333,26.66666667,0,0,0,YES 
WAZP99-0669,2001,1,31.63636364,0,11.60909091,1.318181818,1.318181818,0.909090909,0.909090909,0.954545455,0,0.954545455,0.230681818,0.340909091,0.486363636,0.514772727,0.681818182,0.909090909,0.863636364,80.21390374,58.82352941,65.78181818,0.004545455,0.027272727,0.204545455,0.245454546,0.027272727,0.040909091,0.522727273,0,1.040909091,1.040909091,0.768181818,1.204554546,0.287886364,0.916668182,0,0,1.207498208,1.489458627,-0.281960419,2.416597692,-1.209099485,149,2.98,15.12,0,0,37.405,0.241042188,5.176744966,5.714285714,29.52380952,0,0,35.23809524,39.04761905,60.95238095,1.904761905,0,1.570675901,0.069571721,0.060784925,82.36375839,70.56577181,1.155676423,7.838915142,3.2,0.37655,37.44392893,0.290643293,0,62.66666667,37.33333333,22.66666667,0,18,YES 
WAZP99-0681,2001,1,24.13636364,0,72.72727273,2.663636364,2.663636364,0.636363636,0.636363636,0.772727273,0.090909091,0.727272727,0.002272727,0.461363636,0.184090909,0.295454546,0.4625,0.707954546,0,46.79144385,19.78609626,64.38181818,0.081818182,0,0.022727273,0.031818182,0.009090909,0.009090909,0.218181818,0,0.290909091,0.290909091,0.25,0,0,0,0,0,1.516449178,1.542316816,-0.025867638,2.425574528,-0.90912535,109,1.37,37.14545455,2,2,120.3,1.756571575,19.33840266,0,22.85714286,0,0,22.85714286,28.57142857,71.42857143,1.904761905,0,1.205735093,0.001359989,0.000367213,9.997247706,2.670642202,1.137115336,27.03373237,7.465,2.70725,26.77695376,1.776124459,0,38.18181818,61.81818182,19.09090909,0,0,YES 
WAZP99-0687,2001,1,22.77272727,0,18.27272727,1.24,1.305,0.285714286,0.285714286,0.681818182,0.090909091,0.636363636,0.045238095,0.086363636,0.071428571,0.680681818,0.147727273,0.252272727,0.318181818,20.58823529,10.16042781,59.09090909,0,0.081818182,0.022727273,0.125,0.068181818,0.022727273,0.031818182,0,0.270454546,0.270454546,0.077272727,0.659042619,0.659042619,0,0.136363636,0,0.64352949,1.042203427,-0.398673937,1.9907343,-1.34720481,149,1.09,14.76,0,0,25.43,0.599345319,6.838168064,22.85714286,0,0,0,22.85714286,40,60,0,0,1.577074974,0.004087215,0,7.50738255,0,1.541810208,7.349090251,1.92,0.28115,17.10842803,0.18726825,0,50.33557047,49.66442953,13.42281879,0,6,YES 
WAZP99-0701,2001,1,21.40909091,0.004545455,6.227272727,0.354545455,2,0,0,0,0,0,0,0.115909091,0,0.754545455,0,0.282954546,0,18.18181818,3.743315508,99.27272727,0,0.520454546,0,0,0.311363636,0.004545455,0,0,0.315909091,0.315909091,0.004545455,0.386368182,0.075759091,0.310609091,0,0,-1.407719477,0.476926647,-1.884646125,1.13398644,-2.541705917,149,0.48,9.12,0,0,9.92,0.248545319,3.169369843,78.0952381,8.571428571,0,0,86.66666667,86.66666667,13.33333333,0,0,1.458016524,0,0,0,0,1.155600464,2.99870218,0.56,0.0514,6.825919913,0.020262488,0,8,92,0,0,0,YES 
WCAP99-0501,2001,1,39.31818182,0.027272727,8.227272727,0.545454546,0.545454546,0.681818182,0.681818182,1,0.818181818,1,0.015909091,0.489772727,0.089772727,0.331818182,0.421590909,0.676136364,0,83.68983957,33.02139037,54.63636364,0.081818182,0.040909091,0,0.031818182,0.152272727,0.036363636,0.434090909,0,0.654545455,0.654545455,0.470454546,0,0,0,0,0,1.332762005,1.531903946,-0.199141941,1.823720231,-0.490958226,174.4,1.3,38.21818182,0,0,60.88,3.1273088,17.93181651,0,25.71428571,0,0,25.71428571,39.04761905,57.14285714,4.761904762,3.80952381,1.324747652,0,0,0,0,1.03394231,17.67721896,6.465,2.32805,20.59953549,1.0779366,0,14.54545455,85.45454546,39.09090909,0,0,YES 
WCAP99-0509,2001,1,21.90909091,0,7.772727273,0.418181818,0.418181818,0.727272727,0.727272727,0.954545455,0.863636364,0.954545455,0.05,0.439772727,0.079545455,0.517045455,0.348863636,0.806818182,0.727272727,69.2513369,50.93582888,19.90909091,0.036363636,0.004545455,0.004545455,0.045454546,0.068181818,0.05,0.3,0,0.468181818,0.468181818,0.354545455,0,0,0,0,0,2.547156744,1.566731087,0.980425657,1.96678777,0.580368974,148.5,2.4,22.43,0,0,30.84,0.612876327,7.841515297,4.761904762,10.47619048,0,0,15.23809524,17.14285714,80.95238095,47.61904762,0,1.705845537,0.000288499,0,0.224242424,0,1.010970647,9.887503592,5.005,1.22245,26.8288709,0.873669483,0,12,88,27,0,20,YES 
WCAP99-0512,2001,1,37.31818182,0,6.781818182,0.345454546,0.363636364,1,0.954545455,0.954545455,0.545454546,0.909090909,0.054545455,0.188636364,0.226136364,0.389772727,0.390909091,0.554545455,0,78.60962567,65.10695187,36.85185185,0.004545455,0.009090909,0,0.004545455,0.05,0.004545455,0.095454546,0,0.154545455,0.154545455,0.1,0.090909091,0,0.090909091,0,0,1.781278027,1.675759009,0.105519018,2.003264844,-0.221986817,148.5,2.9,23.86,0,0,57.5225,0.661315858,7.570619245,1.904761905,14.28571429,0,0,16.19047619,20.95238095,76.19047619,8.571428571,2.857142857,1.3658354,0.000575911,0,0.663973064,0,1.041715667,14.53315263,4.19,0.99045,20.82509368,0.465708682,0,9,91,0,0,0,YES 
