SITE_ID,YEAR,VISIT_NO,LOC_NAME,DATE_COL,TEAM_ID,XSTATUS,VALXSTAT,SITESAMP,MLAT_DD,MLON_DD,XLAT_DD,XLON_DD,MLAT_DEG,MLAT_MIN,MLAT_SEC,MLON_DEG,MLON_MIN,MLON_SEC,XLAT_DEG,XLAT_MIN,XLAT_SEC,XLON_DEG,XLON_MIN,XLON_SEC,XDIMEN,XGPSCOOR,VER_STAT,GPS_VER,LOC_VER,SIG_VER,RDS_VER,TOP_VER,OTH_VER,RCHWIDTH,RCHUP,RCHDOWN,RCHLEN,COM_IM,STATE,TRCHLEN,XLONDD 
WMTP99-0722,2002,1,LONE PINE CREEK,9/6/02,1,SAMPLEABLE,WADEABLE,Y,47.21191,-112.49504,47.213056,-112.495,47,12,43,112,29,42,47,12,47,112,29,42,3D,Y,VERIFIED,Y,N,N,N,Y, ,2,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0723,2002,1,JERRY CREEK,7/7/02,1,SAMPLEABLE,WADEABLE,Y,45.825833,-112.881111,45.828611,-112.878889,45,49,33,112,52,52,45,49,43,112,52,44,3D,Y,VERIFIED,Y,N,N,N,Y, ,7,146,146,292, ,MT, ,  
WMTP99-0727,2002,1,MCHESSOR CREEK,8/24/02,1,SAMPLEABLE,WADEABLE,Y,45.3301,-112.30923,45.329722,-112.309444,45,19,48,112,18,33,45,19,47,112,18,34,3D,Y,VERIFIED,Y,N,N,N,Y, ,2,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0729,2002,1,HIGHWOOD CREEK,10/12/02,1,SAMPLEABLE,WADEABLE,Y,47.49904,-110.71565,47.499444,-110.716389,47,29,57,110,42,56,47,29,58,110,42,59,3D,Y,VERIFIED,Y,N,N,N,Y, ,5,100,100,200,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0731,2002,1,WILLOW CREEK,9/19/02,1,SAMPLEABLE,WADEABLE,Y,48.62027,-106.95642,48.621667,-106.9575,48,37,13,106,57,23,48,37,18,106,57,27,3D,Y,VERIFIED,Y,N,N,N,Y, ,10,200,200,400,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0733,2004,1,BEAR CREEK,9/4/04,1,SAMPLEABLE,WADEABLE,Y,45.14166,-109.03924,45.141667,-109.039444,45,8,30,109,2,21,45,8,30,109,2,22,3D,Y,VERIFIED,Y,N,N,N,Y, ,2,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0745,2002,1,BROWNS CREEK,10/23/02,1,SAMPLEABLE,WADEABLE,Y,45.06537,-113.20299,45.065278,-113.215278,45,3,55,113,12,11,45,3,55,113,12,55,3D,N,VERIFIED,Y,N,N,N,N, ,1,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0748,2003,1,TRIB TO PETERSON CREEK,7/17/03,1,SAMPLEABLE,INTWADE,Y,46.37611,-112.70751,46.376111,-112.7075,46,22,34,112,42,27,46,22,34,112,42,27,3D,Y,VERIFIED,Y,Y,N,Y,Y, , ,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0749,2002,1,JACKSON CREEK,9/4/02,1,SAMPLEABLE,WADEABLE,Y,45.7061,-110.78867,45.706111,-110.787778,45,42,22,110,47,19,45,42,22,110,47,16,3D,Y,VERIFIED,Y,N,N,N,Y, ,3,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0793,2003,1,TWELVE MILE CREEK,8/22/03,1,SAMPLEABLE,WADEABLE,Y,45.91298,-108.40811,45.913056,-108.408333,45,54,47,108,24,29,45,54,47,108,24,30,3D,Y,VERIFIED,Y,N,N,N,N, ,1,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0801,2003,1,TRIB TO DUNKLEBERG,7/24/03,1,SAMPLEABLE,WADEABLE,Y,46.51149,-113.08087,46.511389,-113.082222,46,30,41,113,4,51,46,30,41,113,4,56,3D,Y,VERIFIED,Y,N,N,Y,Y, ,0.49,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0803,2003,1,BRACKET CREEK,7/26/03,1,SAMPLEABLE,WADEABLE,Y,45.85979,-110.85483,45.859722,-110.855278,45,51,35,110,51,17,45,51,35,110,51,19,3D,Y,VERIFIED,Y,N,Y,Y,N, ,5,100,100,200,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0804,2004,1,TULE CREEK,7/10/04,1,SAMPLEABLE,WADEABLE,Y,48.22389,-105.5172,48.223611,-105.5175,48,13,26,105,31,2,48,13,25,105,31,3,3D,Y,VERIFIED,Y,Y,N,Y,N, ,13,260,260,520,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0836,2003,1,UNNAMED,7/29/03,1,SAMPLEABLE,WADEABLE,Y,48.33613,-113.25859,48.336389,-113.259444,48,20,10,113,15,31,48,20,11,113,15,34,3D,Y,VERIFIED,Y,Y,N,Y,Y, , ,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0837,2004,1,TRIB OF NORTH FORK BLACKFOOT RIVER,7/24/04,1,SAMPLEABLE,WADEABLE,Y,47.22912,-112.8447,47.228056,-112.847222,47,13,45,112,50,41,47,13,41,112,50,50,3D,Y,VERIFIED,Y,N,N,N,Y, ,2,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0838,2003,1,SQUAW CREEK,8/10/03,1,SAMPLEABLE,WADEABLE,Y,47.08183,-111.59352,47.081389,-111.594167,47,4,55,111,35,37,47,4,53,111,35,39,3D,Y,VERIFIED,Y,Y,N,Y,N, ,2,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WMTP99-0839,2003,1,UNKNOWN,7/25/03,1,SAMPLEABLE,WADEABLE,Y,45.54083,-111.89933,45.540833,-111.899722,45,32,27,111,53,58,45,32,27,111,53,59,3D,Y,VERIFIED,Y,N,Y,Y,N, ,3,75,75,150,CREW DID NOT RECORD MAP COORDINATES.  IM ADDED MAP DECIMAL DEGREE COORDINATES FROM DESIGN DATA SET.,MT, ,  
WNDP99-0505,2000,1,PEMBINA RIVER NEAR WALHALLA,8/8/00,1,SAMPLEABLE,WADEABLE,Y,48.92109,-98.07447,48.921111,-98.074444,48,55,16,98,4,28,48,55,16,98,4,28,2D,Y,VERIFIED,Y,N,N,N,Y, ,20,400,400,800, ,ND, ,  
WNDP99-0506,2000,1,GOOSE RIVER AT CALEDONIA,8/7/00,1,SAMPLEABLE,PARBYWADE,Y,47.45977,-96.87626,47.459722,-96.876389,47,27,35,96,52,35,47,27,35,96,52,35,2D,Y,VERIFIED,Y,N,N,N,Y, ,10,200,200,400, ,ND, ,  
WNDP99-0507,2000,1,CEDAR CREEK NEAR WATAUGA,7/20/00,1,SAMPLEABLE,WADEABLE,Y,46.03088,-101.61667,46.030833,-101.616667,46,1,51,101,37,0,46,1,51,101,37,0,2D,Y,VERIFIED,Y,N,N,N,Y, ,15,300,300,600, ,ND, ,  
WNDP99-0508,2000,1,"HEART RIVER BELOW LAKE TSCHIDA, ND",6/28/00,1,SAMPLEABLE,WADEABLE,Y,46.58915,-101.73285,46.588333,-101.731944,46,35,21,101,43,58,46,35,18,101,43,55,2D,Y,VERIFIED,Y,N,N,N,Y, ,17,340,340,680, ,ND, ,  
WNDP99-0514,2000,1,"LITTLE MISSOURI RIVER AT MEDORA, ND",7/22/00,1,SAMPLEABLE,WADEABLE,Y,46.90917,-103.5468,46.909167,-103.546667,46,54,33,103,32,48,46,54,33,103,32,48,2D,Y,VERIFIED,Y,N,N,N,Y, ,20,400,400,800, ,ND, ,  
WNDP99-0529,2000,1,"CANNONBALL RIVER NEAR NEW LEIPZIG, ND",7/18/00,1,SAMPLEABLE,WADEABLE,Y,46.33886,-101.92956,46.340278,-101.919444,46,20,20,101,55,46,46,20,25,101,55,10,2D,N,VERIFIED,Y,N,N,N,Y, ,14,280,280,560, ,ND, ,  
WNDP99-0531,2000,1,"SQUARE BUTTE CREEK NEAR HANNOVER, ND",6/27/00,1,SAMPLEABLE,WADEABLE,Y,47.13092,-101.43027,47.130556,-101.430278,47,7,51,101,25,49,47,7,50,101,25,49,2D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,ND, ,  
WNDP99-0539,2000,1,HEART RIVER NEAR FLASHER,7/19/00,1,SAMPLEABLE,WADEABLE,Y,46.61817,-101.24902,46.618056,-101.249722,46,37,5,101,14,56,46,37,5,101,14,59,2D,Y,VERIFIED,Y,N,N,N,Y, ,17,340,340,680, ,ND, ,  
WNDP99-0544,2000,1,"SPRING CREEK NEAR BEULAH, ND",7/23/00,1,SAMPLEABLE,WADEABLE,Y,47.25584,-101.80795,47.255833,-101.808056,47,15,21,101,48,29,47,15,21,101,48,29,2D,Y,VERIFIED,Y,N,N,N,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0546,2000,1,"PARK RIVER NEAR HOOPLE, ND",8/8/00,1,SAMPLEABLE,INTWADE,Y,48.53479,-97.60145,48.534722,-97.601389,48,32,5,97,36,5,48,32,5,97,36,5,2D,Y,VERIFIED,Y,N,N,N,Y, ,4,75,75,150, ,ND, ,  
WNDP99-0570,2000,1,"JAMES RIVER NEAR GRACE CITY, ND",8/10/00,1,SAMPLEABLE,PARBYWADE,Y,47.55286,-98.8506,47.552778,-98.850556,47,33,10,98,51,2,47,33,10,98,51,2,2D,Y,VERIFIED,Y,N,N,N,Y, ,25,500,500,1000,"WADEABLE AT RECON, BOATABLE AT THIS VISIT.  SAMPLED USING PARTIAL METHODS.",ND, ,  
WNDP99-0574,2001,1,SPRING CREEK,7/27/01,1,SAMPLEABLE,WADEABLE,Y,47.30457,-102.19245,47.3025,-102.1925,47,18,16,102,11,33,47,18,9,102,11,33,2D,Y,VERIFIED,Y,Y,N,Y,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0575,2001,1,"FOREST RIVER NEAR FOREST RIVER, ND",7/10/01,1,SAMPLEABLE,WADEABLE,Y,48.21442,-97.4866,48.216944,-97.485833,48,12,52,97,29,12,48,13,1,97,29,9,2D,N,VERIFIED,Y,N,N,Y,Y, ,7,140,140,280, ,ND, ,  
WNDP99-0576,2001,1,WILLOW CREEK,6/19/01,1,SAMPLEABLE,WADEABLE,Y,48.74642,-100.1003,48.746389,-100.100278,48,44,47,100,6,1,48,44,47,100,6,1,2D,Y,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0578,2001,1,"CANNONBALL RIVER AT NEW ENGLAND, ND",7/24/01,1,SAMPLEABLE,WADEABLE,Y,46.5479,-102.89902,46.547778,-102.898889,46,32,52,102,53,56,46,32,52,102,53,56,2D,Y,VERIFIED,Y,N,N,N,Y, ,6,120,120,240, ,ND, ,  
WNDP99-0580,2001,1,WILD RICE RIVER,7/12/01,1,SAMPLEABLE,WADEABLE,Y,46.19278,-97.29279,46.187778,-97.2975,46,11,34,97,17,34,46,11,16,97,17,51,2D,N,VERIFIED,Y,N,N,Y,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0582,2001,1,GOOSE RIVER NORTH BRANCH,7/11/01,1,SAMPLEABLE,WADEABLE,Y,47.61359,-97.38293,47.613611,-97.383056,47,36,49,97,22,59,47,36,49,97,22,59,2D,Y,VERIFIED,Y,N,N,Y,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0584,2001,1,"HEART RIVER NEAR RICHARDTON, ND",7/26/01,1,SAMPLEABLE,WADEABLE,Y,46.69953,-102.13625,46.699444,-102.137222,46,41,58,102,8,11,46,41,58,102,8,14,2D,Y,VERIFIED,Y,N,N,N,N, ,13,260,260,520, ,ND, ,  
WNDP99-0605,2001,1,CEDAR CREEK,6/11/01,1,SAMPLEABLE,WADEABLE,Y,46.03805,-101.49706,46.038056,-101.496944,46,2,17,101,29,49,46,2,17,101,29,49,2D,Y,VERIFIED,Y,N,N,N,Y, ,15,300,300,600, ,ND, ,  
WNDP99-0611,2001,1,DESLACS RIVER,6/20/01,1,SAMPLEABLE,WADEABLE,Y,48.42556,-101.66356,48.428333,-101.667778,48,25,32,101,39,49,48,25,42,101,40,4,2D,N,VERIFIED,Y,N,N,Y,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0615,2001,1,MIDDLE BRANCH PARK RIVER,7/10/01,1,SAMPLEABLE,WADEABLE,Y,48.47385,-97.57475,48.473889,-97.574167,48,28,26,97,34,29,48,28,26,97,34,27,2D,Y,VERIFIED,Y,N,N,Y,Y, , ,80,80,160, ,ND, ,  
WNDP99-0617,2001,1,WILLOW CREEK,7/9/01,1,SAMPLEABLE,WADEABLE,Y,48.85964,-100.12947,48.859167,-100.127778,48,51,35,100,7,46,48,51,33,100,7,40,2D,Y,VERIFIED,Y,N,N,Y,Y, , ,75,75,150, ,ND, ,  
WNDP99-0633,2001,1,LITTLE MISSOURI RIVER,8/14/01,1,SAMPLEABLE,WADEABLE,Y,47.20754,-103.63652,47.211944,-103.63,47,12,27,103,38,11,47,12,43,103,37,48,2D,N,VERIFIED,Y,N,N,N,N, ,24,480,480,960, ,ND, ,  
WNDP99-0648,2002,1,BEAVER CREEK NEAR LINTON,6/10/02,1,SAMPLEABLE,WADEABLE,Y,46.26998,-100.32274,46.27,-100.322778,46,16,12,100,19,22,46,16,12,100,19,22,2D,Y,VERIFIED,Y,N,N,Y,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0650,2002,1,PEMBINA RIVER NEAR WALHALLA,6/4/02,1,SAMPLEABLE,WADEABLE,Y,48.93314,-97.82189,48.917222,-97.820833,48,55,59,97,49,19,48,56,2,97,49,15,2D,Y,VERIFIED,Y,N,N,N,Y, ,10,200,200,400, ,ND, ,  
WNDP99-0654,2002,1,SPRING CREEK NEAR KILLDEER,6/8/02,1,SAMPLEABLE,WADEABLE,Y,47.37905,-102.70479,47.380556,-102.706111,47,22,45,102,42,17,47,22,50,102,42,22,2D,Y,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0655,2002,1,FOREST RIVER NEAR INKSTER,6/5/02,1,SAMPLEABLE,WADEABLE,Y,48.18663,-97.56279,48.186667,-97.562778,48,11,12,97,33,46,48,11,12,97,33,46,2D,Y,VERIFIED,Y,N,N,Y,Y, ,5,100,100,200, ,ND, ,  
WNDP99-0671,2002,1,JAMES RIVER NEAR FESSENDEN,6/7/02,1,SAMPLEABLE,WADEABLE,Y,47.69419,-99.59309,47.695,-99.594444,47,41,39,99,35,35,47,41,42,99,35,40,2D,Y,VERIFIED,Y,N,N,Y,Y, ,7,140,140,280, ,ND, ,  
WNDP99-0676,2002,1,SOURIS RIVER NEAR TOWNER,6/3/02,1,SAMPLEABLE,WADEABLE,Y,48.29739,-100.46424,48.291944,-100.474722,48,17,51,100,27,51,48,17,31,100,28,29,2D,N,VERIFIED,Y,N,N,Y,Y, ,21,420,420,840, ,ND, ,  
WNDP99-0680,2003,1,SOURIS RIVER NEAR VELVA,8/21/03,1,SAMPLEABLE,WADEABLE,Y,48.063333,-100.920278,48.064444,-100.917778,48,3,48,100,55,13,48,3,52,100,55,4,2D,Y,VERIFIED,Y,N,N,Y,Y, ,10,200,200,400, ,ND, ,  
WNDP99-0683,2002,1,MAPLE RIVER BELOW LYNCHBURG,6/6/02,1,SAMPLEABLE,WADEABLE,Y,46.74274,-97.28726,46.746667,-97.286944,46,44,34,97,17,14,46,44,48,97,17,13,2D,N,VERIFIED,Y,N,N,Y,Y, ,6,120,120,240, ,ND, ,  
WNDP99-0685,2002,1,GREEN RIVER NEAR NEW HRADEC,6/8/02,1,SAMPLEABLE,WADEABLE,Y,46.99019,-102.88839,46.987778,-102.888333,46,59,25,102,53,18,46,59,16,102,53,18,2D,Y,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0688,2002,1,JAMES RIVER NEAR NEW ROCKFORD,6/6/02,1,SAMPLEABLE,WADEABLE,Y,47.66847,-99.06148,47.668333,-99.061389,47,40,6,99,3,41,47,40,6,99,3,41,2D,Y,VERIFIED,Y,N,N,N,N, ,10,200,200,400, ,ND, ,  
WNDP99-0689,2003,1,"GOOSE RIVER, MIDDLE BRANCH NEAR PORTLAND",8/20/03,1,SAMPLEABLE,WADEABLE,Y,47.508889,-97.540278,47.523056,-97.515833,47,30,32,97,32,25,47,31,23,97,30,57, ,N,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0700,2003,1,SPRING CREEK NR BOWMAN,6/10/03,1,SAMPLEABLE,WADEABLE,Y,46.10229,-103.35518,46.102222,-103.355278,46,6,8,103,21,19,46,6,8,103,21,19,2D,Y,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0701,2002,1,THIRTY MILE CREEK NEAR MOTT,6/9/02,1,SAMPLEABLE,WADEABLE,Y,46.478,-102.24009,46.477222,-102.241111,46,28,41,102,14,24,46,28,38,102,14,28,2D,Y,VERIFIED,Y,N,N,Y,Y, ,6,120,120,240, ,ND, ,  
WNDP99-0703,2002,1,"CANNONBALL RIVER NEAR SOLEN, ND",6/9/02,1,SAMPLEABLE,WADEABLE,Y,46.38959,-100.87239,46.3975,-100.851667,46,23,23,100,52,21,46,23,51,100,51,6,2D,N,VERIFIED,Y,Y,N,Y,Y, ,16,320,320,640, ,ND, ,  
WNDP99-0706,2003,1,"CEDAR CREEK NEAR LEMMON, SD",6/11/03,1,SAMPLEABLE,WADEABLE,Y,46.04768,-102.02499,46.049167,-102.022778,46,2,52,102,1,30,46,2,57,102,1,22,2D,Y,VERIFIED,Y,N,N,Y,Y, ,6,140,140,280, ,ND, ,  
WNDP99-0707,2003,1,DEEP CREEK NEAR AMIDON,6/10/03,1,SAMPLEABLE,WADEABLE,Y,46.54626,-103.56338,46.550833,-103.560833,46,32,47,103,33,48,46,33,3,103,33,39,2D,N,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0711,2003,1,GOOSE RIVER NEAR MAYVILLE,8/19/03,1,SAMPLEABLE,WADEABLE,Y,47.441944,-97.185278,47.425556,-97.155556,47,26,31,97,11,7,47,25,32,97,9,20,2D,N,VERIFIED,Y,N,N,Y,Y, ,7,140,140,280, ,ND, ,  
WNDP99-0712,2003,1,WHITE EARTH RIVER BELOW HIGHWAY 1804,6/15/03,1,SAMPLEABLE,WADEABLE,Y,48.20962,-102.77786,48.206944,-102.763333,48,12,35,102,46,40,48,12,25,102,45,48,2D,N,VERIFIED,Y,N,N,Y,Y, ,7,140,140,280, ,ND, ,  
WNDP99-0713,2003,1,SPRING CREEK NEAR REGENT,6/11/03,1,SAMPLEABLE,WADEABLE,Y,46.40205,-102.47196,46.401944,-102.471944,46,24,7,102,28,19,46,24,7,102,28,19,2D,Y,VERIFIED,Y,N,N,Y,Y, ,4,80,80,160, ,ND, ,  
WNDP99-0714,2003,1,SQUARE BUTTE CREEK NEAR CENTER,6/13/03,1,SAMPLEABLE,WADEABLE,Y,47.06123,-101.11893,47.061111,-101.118889,47,3,40,101,7,8,47,3,40,101,7,8,2D,Y,VERIFIED,Y,N,N,Y,Y, ,9,180,180,360, ,ND, ,  
WNDP99-0716,2003,1,TONGUE RIVER BL OLGA,8/20/03,1,SAMPLEABLE,WADEABLE,Y,48.762222,-98.0425,48.7625,-98.043333,48,45,44,98,2,33,48,45,45,98,2,36,2D,Y,VERIFIED,Y,N,N,Y,Y, ,3,75,75,150, ,ND, ,  
WNDP99-0717,2003,1,WILD RICE RIVER NR GALCHUTT,8/18/03,1,SAMPLEABLE,WADEABLE,Y,46.381111,-96.745556,46.381667,-96.745556,46,22,52,96,44,44,46,22,54,96,44,44,2D,Y,VERIFIED,Y,N,N,Y,Y, ,8,160,160,320, ,ND, ,  
WNVP99-0503,2000,1,MIDDLE FORK MILL CREEK,7/5/00,1,SAMPLEABLE,WADEABLE,Y,40.31666,-116.9006,40.316389,-116.900556,40,19,0,116,54,2,40,18,59,116,54,2,3D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0505,2000,1,BUTLER CREEK,6/29/00,1,SAMPLEABLE,WADEABLE,Y,39.0354,-116.48406,39.035278,-116.484167,39,2,7,116,29,3,39,2,7,116,29,3,3D,Y,VERIFIED,Y,N,Y,Y,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0509,2000,1,BOB CREEK,7/13/00,1,SAMPLEABLE,WADEABLE,Y,40.6898,-116.32585,40.689722,-116.326389,40,41,23,116,19,33,40,41,23,116,19,35,3D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0511,2000,1,MEADOW VALLEY WASH,6/22/00,1,SAMPLEABLE,WADEABLE,Y,38.12107,-114.1774,38.121111,-114.177222,38,7,16,114,10,39,38,7,16,114,10,38,3D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0514,2000,1,CAMP CREEK,7/19/00,1,SAMPLEABLE,WADEABLE,Y,41.71531,-115.22807,41.715556,-115.227778,41,42,55,115,13,41,41,42,56,115,13,40,3D,Y,VERIFIED,Y,N,Y,Y,Y, ,5,100,100,200, ,NV, ,  
WNVP99-0516,2000,1,SECRET CREEK,7/20/00,1,SAMPLEABLE,WADEABLE,Y,40.90949,-115.34215,40.909167,-115.341111,40,54,34,115,20,32,40,54,33,115,20,28,3D,Y,VERIFIED,Y,N,N,N,Y, ,4,80,80,160, ,NV, ,  
WNVP99-0518,2000,1,WALKER RIVER,6/30/00,1,SAMPLEABLE,WADEABLE,Y,39.12832,-119.11575,39.128333,-119.116389,39,7,42,119,6,57,39,7,42,119,6,59,3D,Y,VERIFIED,Y,N,N,N,Y, ,25,0,1000,1000, ,NV, ,  
WNVP99-0519,2000,1,CHERRY CREEK,7/3/00,1,SAMPLEABLE,WADEABLE,Y,41.09201,-119.85305,41.091667,-119.853056,41,5,31,119,51,11,41,5,30,119,51,11,3D,Y,VERIFIED,Y,N,Y,Y,Y, ,3,75,75,150, ,NV, ,  
WNVP99-0520,2000,1,NORTH FORK HUMBOLDT RIVER,7/18/00,1,SAMPLEABLE,WADEABLE,Y,41.57037,-115.96684,41.570833,-115.966944,41,34,13,115,58,1,41,34,15,115,58,1,3D,Y,VERIFIED,Y,N,N,N,Y, ,2.8,140,140,280, ,NV, ,  
WNVP99-0521,2000,1,HUNTINGTON CREEK,7/27/00,1,SAMPLEABLE,WADEABLE,Y,40.53746,-115.7215,40.5375,-115.721389,40,32,15,115,43,17,40,32,15,115,43,17,3D,Y,VERIFIED,Y,N,N,N,Y, ,6,120,120,240, ,NV, ,  
WNVP99-0522,2000,1,CLOVER CREEK,6/21/00,1,SAMPLEABLE,WADEABLE,Y,37.54693,-114.35664,37.547222,-114.3575,37,32,49,114,21,24,37,32,50,114,21,27,3D,Y,VERIFIED,Y,N,N,N,Y, ,4.8,95,95,190, ,NV, ,  
WNVP99-0524,2000,1,TAILINGS CREEK,7/6/00,1,SAMPLEABLE,WADEABLE,Y,39.40098,-114.82179,39.401111,-114.822222,39,24,4,114,49,18,39,24,4,114,49,20,3D,Y,VERIFIED,Y,Y,N,N,Y, ,4.5,0,180,180, ,NV, ,  
WNVP99-0555,2001,1,SLUMGULLION CREEK,7/3/01,1,SAMPLEABLE,WADEABLE,Y,41.400556,-119.011389,41.400278,-119.013333,41,24,2,119,0,41,41,24,1,119,0,48,3D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0556,2001,1,BULL CAMP CREEK,7/1/01,1,SAMPLEABLE,WADEABLE,Y,41.215833,-116.397778,41.213889,-116.397778,41,12,57,116,23,52,41,12,50,116,23,52,3D,Y,VERIFIED,Y,N,N,N,N, ,1,75,75,150, ,NV, ,  
WNVP99-0557,2001,1,INDIAN CREEK,6/16/01,1,SAMPLEABLE,WADEABLE,Y,40.329444,-116.721944,40.33,-116.721944,40,19,46,116,43,19,40,19,48,116,43,19,3D,Y,VERIFIED,Y,N,N,N,N, ,2,75,75,150, ,NV, ,  
WNVP99-0559,2001,1,SAVORY CREEK,6/15/01,1,SAMPLEABLE,INTWADE,Y,39.069167,-116.423611,37.069167,-116.423611,39,4,9,116,25,25,37,4,9,116,25,25,3D,Y,VERIFIED,Y,N,N,N,N, ,1,75,75,150, ,NV, ,  
WNVP99-0561,2001,1,LITTLE ALDER CREEK,6/19/01,1,SAMPLEABLE,WADEABLE,Y,41.742222,-118.715833,41.742778,-118.716944,41,44,32,118,42,57,41,44,34,118,43,1,3D,Y,VERIFIED,Y,N,N,N,N, ,1,75,75,150, ,NV, ,  
WNVP99-0562,2001,1,NORTH FORK HUMBOLDT RIVER,6/30/01,1,SAMPLEABLE,WADEABLE,Y,41.317778,-115.67,41.318056,-115.669444,41,19,4,115,40,12,41,19,5,115,40,10,3D,Y,VERIFIED,Y,N,N,N,Y, ,8,160,160,320, ,NV, ,  
WNVP99-0566,2001,1,ROCK CREEK,6/20/01,1,SAMPLEABLE,WADEABLE,Y,40.861111,-117.485278,40.861111,-117.485278,40,51,40,117,29,7,40,51,40,117,29,7,3D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0570,2001,1,WILSON CREEK,6/5/01,1,SAMPLEABLE,WADEABLE,Y,38.3275,-114.276667,38.327222,-114.277778,38,19,39,114,16,36,38,19,38,114,16,40,3D,Y,VERIFIED,Y,N,N,N,Y, ,1,75,75,150, ,NV, ,  
WNVP99-0571,2004,1,UNNAMED,8/12/04,1,SAMPLEABLE,WADEABLE,Y,39.390833,-119.957222,39.390833,-119.957222,39,23,27,119,57,26,39,23,27,119,57,26,3D,Y,VERIFIED,Y,N,N,N,Y, ,2,75,75,150, ,NV, ,  
WNVP99-0573,2001,1,JAKES CREEK,6/29/01,1,SAMPLEABLE,WADEABLE,Y,41.475556,-115.703333,41.475556,-115.703889,41,28,32,115,42,12,41,28,32,115,42,14,3D,Y,VERIFIED,Y,N,N,N,N, ,1,75,75,150, ,NV, ,  
WNVP99-0576,2001,1,KINGSTON CREEK,6/13/01,1,SAMPLEABLE,WADEABLE,Y,39.218056,-117.058611,39.219167,-117.058611,39,13,5,117,3,31,39,13,9,117,3,31,3D,Y,VERIFIED,Y,N,N,N,Y, ,2,15,135,150, ,NV, ,  
